mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_classifier__min_samples_leaf,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.5325915336608886,0.06793848007859547,0.0459686279296875,0.006749071582871744,10,1,200,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 200}",0.5692925477188618,0.5465556288441156,0.5713487799791177,0.5395332342387003,0.5561781489512088,0.5565816679464008,0.01241746706798665,20,0.7463694618957563,0.7362530704053573,0.7338740625668931,0.7433037565227764,0.7347757844238055,0.7389152271629177,0.004989192533286781
0.7443138122558594,0.07830589524105881,0.06248159408569336,0.005805094762888244,10,1,300,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 300}",0.5685349737981317,0.5373916792488922,0.5766924384068169,0.5363445462791487,0.5526370618680363,0.5543201399202051,0.016217945251661012,21,0.749607447421058,0.7279326843578312,0.7312848119683255,0.7394546144475095,0.7426435564590701,0.7381846229307588,0.00780622215696033
0.2871182918548584,0.043976060021416505,0.03785133361816406,0.009218766416094678,10,2,100,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 100}",0.5683465745965747,0.5311392529510516,0.5660054814388243,0.5437595346076728,0.5465169408781146,0.5511535568944476,0.014091995290776893,22,0.6889159189049331,0.6585234904557673,0.6713127295770365,0.6752226370445756,0.6623267516164012,0.6712603055197428,0.01067200399849626
0.45991106033325196,0.02021154932150706,0.04721269607543945,0.011795353269121987,10,2,200,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 200}",0.5588468058175454,0.5348822997422853,0.5591040985158632,0.5316435961160503,0.5373437197219625,0.5443641039827413,0.012066630171528174,25,0.6822056577347863,0.6593863851615858,0.6657401959269894,0.6823485094879289,0.6635312111141208,0.6706423918850822,0.009716382155626018
0.7393882274627686,0.07193307275309933,0.09736895561218262,0.0382506422067933,10,2,300,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 300}",0.5575936769853742,0.5223874165050636,0.5666753672274555,0.5290290433556498,0.539921911082695,0.5431214830312476,0.016750913347938858,26,0.6811743755934803,0.6609884873500403,0.6681548767709052,0.6842196456683949,0.6698751865622498,0.6728825143890141,0.008604045155503
0.3066073417663574,0.03667189454296889,0.057947635650634766,0.016319321120260456,10,4,100,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 4, 'classifier__n_estimators': 100}",0.5586450049813118,0.5281137008298522,0.5621919779121157,0.5221026250438016,0.5431156156942761,0.5428337848922714,0.015945379329235645,27,0.6293503666027468,0.6061768068989752,0.6135062828849306,0.621716952182367,0.6214043480213808,0.6184309513180801,0.00791566717864065
0.4146748065948486,0.04262859813190157,0.05302605628967285,0.011102058022628371,10,4,200,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 4, 'classifier__n_estimators': 200}",0.564122383252818,0.5276466885737838,0.5678504698579526,0.5245907349355625,0.5422693066722631,0.545295916658476,0.01795830662745738,24,0.6323477374626018,0.601494096635821,0.6115270390145634,0.6190028437647447,0.6129248614281386,0.6154593156611738,0.010145826557502818
0.7941918849945069,0.13916311764237538,0.11267766952514649,0.0788611618798228,10,4,300,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 4, 'classifier__n_estimators': 300}",0.5586152857357386,0.5215159085801906,0.5689050598120566,0.5251164991278663,0.5536751898197682,0.545565588615124,0.018853877654377304,23,0.627287720994366,0.6017058120198798,0.613750923934223,0.62356639687542,0.6204711365632501,0.6173563980774278,0.008998190301706932
0.3799171447753906,0.06242273536470196,0.04276041984558106,0.010363414852314328,20,1,100,"{'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 100}",0.6101615566016851,0.6198215965025757,0.6273754914033939,0.5997142358309385,0.635460788731935,0.6185067338141057,0.012574765734421501,4,0.9875237686684636,0.9815627146061158,0.9811395410952843,0.9864664570871949,0.986166582691938,0.9845718128297992,0.0026714105797506337
0.7448216915130615,0.058237493819992374,0.07598705291748047,0.005867332300824968,20,1,200,"{'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 200}",0.6056342201136776,0.6196968025592133,0.6420938346710541,0.5785763434848269,0.6364389783714159,0.6164880358400375,0.02288709225122692,5,0.9858615534400065,0.9829475721450044,0.9816105697799885,0.9869193480358924,0.9855572933586632,0.984579267351911,0.001977491573227572
1.3344408035278321,0.16670785342097394,0.073724365234375,0.015650404857522063,20,1,300,"{'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 300}",0.6089168474734796,0.6202157807116637,0.6317472124183782,0.5905499814195466,0.626272389376615,0.6155404422799367,0.014615662957472556,6,0.9866182240055595,0.9829475721450044,0.9813081157416451,0.986012647330786,0.9879806697367673,0.9849734457919525,0.0024644447437758947
0.37433390617370604,0.08394607861437936,0.05645356178283691,0.028966118246863532,20,2,100,"{'classifier__max_depth': 20, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 100}",0.6000771122671725,0.5983834478219736,0.6250205949197261,0.5968402755058024,0.5747978052050023,0.5990238471439354,0.01593122384975665,9,0.8926088885690779,0.8885683615046106,0.8891997163776376,0.8992106357409231,0.8923119623372422,0.8923799129058982,0.0037777611260125417
0.6976675987243652,0.03657855288822709,0.04744248390197754,0.002926317679895944,20,2,200,"{'classifier__max_depth': 20, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 200}",0.6009342676009343,0.6000483372546489,0.6079543644526515,0.5940918230881056,0.5815866222575556,0.5969230829307792,0.008840464324228942,11,0.8943145591590301,0.8875889891295269,0.8920866329178722,0.8927262581958528,0.8963516756357225,0.8926136230076009,0.0029121666192317903
1.0993266582489014,0.12570453428274592,0.07941727638244629,0.013574178365548537,20,2,300,"{'classifier__max_depth': 20, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 300}",0.6028056218080539,0.5925924786353715,0.6179123304951119,0.593703318848405,0.5863915339773089,0.5986810567528502,0.010952031362564198,10,0.8959450939540226,0.8861193335034317,0.8926158558730565,0.8977028902691385,0.8985225156790276,0.8941811378557354,0.004512308493059625
0.3854854106903076,0.04401923265422423,0.032074689865112305,0.008192482419619469,20,4,100,"{'classifier__max_depth': 20, 'classifier__min_samples_leaf': 4, 'classifier__n_estimators': 100}",0.5797690894778273,0.5741329924190708,0.5916888737880464,0.570162116766173,0.5785567250160583,0.5788619594934351,0.007259423892921288,14,0.7588192131591777,0.7448152622571227,0.7496572601858871,0.7481870861504643,0.755676728394631,0.7514311100294566,0.005099980766626473
0.636638879776001,0.04788637044995406,0.04777817726135254,0.0057677969738050006,20,4,200,"{'classifier__max_depth': 20, 'classifier__min_samples_leaf': 4, 'classifier__n_estimators': 200}",0.5719769341871851,0.5554488095918874,0.5926619945551655,0.5566256338277505,0.5729195848399699,0.5699265914003917,0.013539439503366994,18,0.7512898217111785,0.738409753385339,0.7549861025158311,0.7465374777209485,0.7520284960604965,0.7486503302787587,0.005794039867861906
0.7225261688232422,0.09627505933083888,0.040158557891845706,0.005958049417273006,20,4,300,"{'classifier__max_depth': 20, 'classifier__min_samples_leaf': 4, 'classifier__n_estimators': 300}",0.575250894061452,0.5568879868583618,0.5972596957045909,0.5678241667037186,0.5772769573421984,0.5748999401340644,0.013268225797628602,17,0.7504433962943899,0.7326847044954438,0.7560016219942928,0.7435458471672872,0.7487120952294585,0.7462775330361744,0.007874852522409511
